place_all, race_no, first, last, age, nation, club, time, medal, category
238 / 229 / 156,21552,Daniel, Steel,32,GBR,Woodford Green AC with Essex Ladies,06:58:33,Silver,M SEN
239 / 230 / 157,19913,Duane, Rabie,38,RSA,Born 2 Run Athletic Club - CG,06:58:41,Silver,M SEN
240 / 231 / 158,10685,Simphiwe, Vellem,37,RSA,RCS Gugulethu Athletic Club,06:59:00,Silver,M SEN
241 / 232 / 71,52027,Thandekile, Sotubhu,46,RSA,Westville Athletic Club,06:59:01,Silver,M VET
242 / 233 / 159,15448,Kwakhakuni,Patrick  Memela,36,RSA,Phuma KZN,06:59:18,Silver,M SEN
243 / 234 / 72,10985,Vulindlele, Zweni,42,RSA,Dolphin Coast Striders,06:59:38,Silver,M VET
244 / 235 / 160,36166,Kwazi, Mathaba,29,RSA,Nedbank Running Club KZN,07:00:31,Silver,M SEN
245 / 10 / 3,44096,Salome, Cooper,41,RSA,Born 2 Run Athletic Club - CG,07:01:02,Gold,F VET
246 / 236 / 161,55639,Emmanuel, Mavunda,32,RSA,Germiston Callies Harriers,07:01:02,Silver,M SEN
247 / 237 / 162,41511,Geelboy, Marumo,33,RSA,Central University of Technology - Bloemfontein,07:01:05,Silver,M SEN
248 / 238 / 163,36819,Vusayiphi,Njabulo  Nsibande,28,RSA,Ingwavuma District Athletic Club,07:01:15,Silver,M SEN
249 / 239 / 4,14410,Joseph, Ndlovu,51,RSA,Athletics Club Eersterust,07:01:16,Silver,M MAS
250 / 240 / 164,30559,Michael, Mashiane,33,RSA,Olifantsfontein Athletic Club,07:01:16,Silver,M SEN
251 / 241 / 165,53394,Mduduzi,Ryu  Khumalo,36,RSA,Phantane Athletic Club,07:01:17,Silver,M SEN
252 / 242 / 166,29247,Godfrey, Mokone,35,RSA,Roodepoort Athletic Club,07:01:18,Silver,M SEN
253 / 243 / 73,33189,Bongani, Masale,43,RSA,Lesedi Athletic Club,07:01:20,Silver,M VET
254 / 244 / 74,30724,Oliver, Leu,42,GER,LG Bremen Nord,07:01:23,Silver,M VET
255 / 245 / 75,28726,Nicholus,Sfiso  Gumede,41,RSA,Nedbank Running Club KZN,07:01:25,Silver,M VET
256 / 246 / 167,57964,Zuko, Kambula,37,RSA,Bidvest Athletic Club,07:01:31,Silver,M SEN
257 / 247 / 168,28469,Johannes,Thembinkosi  Thukwane,29,RSA,Eskom Athletic Club - MPU,07:01:33,Silver,M SEN
258 / 248 / 169,21105,Makalang, Phapano,40,LES,Nelspruit Marathon Club,07:01:37,Silver,M SEN
259 / 249 / 76,23050,Sifiso, Mamba,40,RSA,Midrand Striders,07:01:38,Silver,M VET
260 / 250 / 170,29906,Niumar, Velho,35,BRA,GIRARDI SPORTS,07:01:44,Silver,M SEN
261 / 251 / 171,33253,Philly, Tswai,36,RSA,Vutha Athletic Club,07:01:57,Silver,M SEN
262 / 252 / 172,52929,Daniel, Jenner,39,RSA,Rand Athletic Club,07:01:57,Silver,M SEN
263 / 253 / 173,35180,Maxwell,Tafadzwa  Chiro,32,ZIM,,07:02:00,Silver,M SEN
264 / 254 / 5,5144,Eloi, De Oliveira,58,RSA,Boxer Super Store,07:02:02,Silver,M MAS
265 / 255 / 174,10992,Thembinkosi, Nxumalo,33,RSA,Dolphin Coast Striders,07:02:04,Silver,M SEN
266 / 256 / 175,31734,Clement, Nkosi,33,RSA,Nedbank Running Club KZN,07:02:08,Silver,M SEN
267 / 257 / 176,28970,Collin, Jili,38,RSA,SAPS Ingwenya,07:02:13,Silver,M SEN
268 / 258 / 177,10615,Peter, Mashaba,35,RSA,Bidvest Athletic Club,07:02:49,Silver,M SEN
269 / 259 / 77,53122,Maxwell, Sobetshe,40,RSA,Maxed - Kwazulu Natal,07:02:53,Silver,M VET
270 / 260 / 178,30461,Professa, Mthethwa,22,RSA,Nedbank Running Club LVCC Nelspruit,07:03:02,Silver,M SEN
271 / 261 / 179,51674,Thembinkosi, Ngema,33,RSA,Mpumalanga Athletic Club,07:03:16,Silver,M SEN
272 / 262 / 78,42548,Zakuthini, Retyu,45,RSA,Queenstown Harriers,07:03:34,Silver,M VET
273 / 263 / 79,52761,Thomas, Nkuna,42,RSA,Rand Athletic Club,07:03:52,Silver,M VET
274 / 264 / 180,32897,Vusi, Nhlabatsi,34,SWZ,,07:04:00,Silver,M SEN
275 / 265 / 181,12484,Xolani, Bunge,34,RSA,Nedbank Running Club KZN,07:04:06,Silver,M SEN
276 / 266 / 80,56359,Lucky,Joseph  Molapo,48,RSA,Nedbank Running Club Gauteng North,07:04:12,Silver,M VET
277 / 267 / 182,51392,Edzisani,Chillas  Nemukula,39,RSA,Nedbank Running Club Gauteng North,07:04:17,Silver,M SEN
278 / 268 / 183,28502,Siphiwe, Cele,40,RSA,NRB Harriers Athletic Club,07:04:18,Silver,M SEN
279 / 269 / 81,24072,Nicolas, Kinsley,45,RSA,DHS Old Boys,07:04:24,Silver,M VET
280 / 270 / 82,32296,Thembile, Qhaniso,49,RSA,Tongaat Panthers Athletic Club,07:04:28,Silver,M VET
281 / 271 / 184,56914,Tshililo, Ngwana,37,RSA,Faranani Athletic Club,07:04:43,Silver,M SEN
282 / 272 / 83,25949,Steve, Lekalakala,47,RSA,Vodacom Striders,07:04:56,Silver,M VET
283 / 273 / 185,51251,Perfect, Dlamini,30,RSA,Phuma KZN,07:05:01,Silver,M SEN
284 / 11 / 7,21293,Monica, Kativhu,35,ZIM,HARARE ATHLETIC CLUB,07:05:06,Silver,F SEN
284 / 11 / 7,21293,Monica, Kativhu,36,ZIM,Harare Athletics Club,07:05:06,Silver,F SEN
285 / 274 / 186,48415,Marthinus, Corah,37,RSA,Elgin Grabouw Athletic Club,07:05:16,Silver,M SEN
286 / 275 / 187,36886,Simon, Maake,30,RSA,Randburg Harriers,07:05:21,Silver,M SEN
287 / 276 / 188,18295,Petros,Kwashi  Mercer,33,ZIM,RCS Gugulethu Athletic Club,07:05:31,Silver,M SEN
288 / 277 / 189,19865,Alexander, Sass,38,GER,CMBM,07:05:43,Silver,M SEN
289 / 278 / 190,24307,Simthembile, Sibezani,38,RSA,,07:05:54,Silver,M SEN
290 / 279 / 191,56124,Nkosinathi, Mthembu,40,RSA,KPMG Running Club - KZN,07:06:00,Silver,M SEN
291 / 280 / 6,25081,Ronald, Shibiri,50,RSA,Scaw Harriers,07:06:02,Silver,M MAS
292 / 281 / 192,14982,Fusi,Petrus  Ramakhala,33,RSA,SAPS - Northern FS,07:06:21,Silver,M SEN
293 / 282 / 193,55024,Daniel, Mosue,33,RSA,Nedbank Running Club Johannesburg,07:06:27,Silver,M SEN
294 / 283 / 194,51707,Mosongo, Mokoatsi,40,RSA,Benoni Harriers Athletic Club,07:06:29,Silver,M SEN
295 / 284 / 195,56420,Themba, Malgas,38,RSA,Jeppe Quondam Athletic Club,07:06:36,Silver,M SEN
296 / 12 / 4,47434,Lesley,Train  Austin,42,RSA,KPMG Running Club - AGN,07:06:37,Silver,F VET
296 / 285 / 196,50394,Nkosi, Dladla,39,RSA,Maxed - Kwazulu Natal,07:06:37,Silver,M SEN
298 / 286 / 84,41255,Philip, Breytenbach,40,RSA,Irene Athletics Club,07:06:37,Silver,M VET
299 / 287 / 197,42390,Bushy, Montso,38,RSA,Sunninghill Striders Running Club,07:06:37,Silver,M SEN
300 / 288 / 198,25423,Tebogo, Mokgalo,36,RSA,Orlando Athletic Club,07:06:54,Silver,M SEN
301 / 289 / 199,50697,Lawrance, Themedi,39,RSA,Rockets Athletics Club,07:06:56,Silver,M SEN
302 / 290 / 200,28679,Rob, Gee,39,RSA,Collegians Harriers,07:06:58,Silver,M SEN
303 / 291 / 201,24713,Thabiso, Moeketsi,39,RSA,Emfuleni Athletic Club,07:07:14,Silver,M SEN
304 / 292 / 85,50860,Onkabetse, Thole,46,RSA,SANDF Athletic Club - Northern Cape,07:07:17,Silver,M VET
305 / 293 / 202,49159,David, Mzobe,38,RSA,Tongaat Panthers Athletic Club,07:07:21,Silver,M SEN
306 / 13 / 8,36861,Ann, Ashworth,32,RSA,Born 2 Run Athletic Club - CG,07:07:27,Silver,F SEN
307 / 294 / 203,14272,Adrian, Lazar Adler,36,RSA,Fourways Road Runners,07:07:33,Silver,M SEN
308 / 295 / 86,47308,Abdul, Mlanse,48,RSA,Shakaland Athletics Club,07:07:53,Silver,M VET
309 / 296 / 204,21361,Lindokhule, Ngongoma,31,RSA,Toyota Athletic Club - KZN,07:07:56,Silver,M SEN
310 / 297 / 205,25022,Mzwakhe, Khanyile,33,RSA,Save Orion Athletic Club,07:08:14,Silver,M SEN
311 / 298 / 206,5153,Siphamandla, Mngoma,26,RSA,1000 Hills Athletic Club,07:08:15,Silver,M SEN
312 / 299 / 207,43752,Gareth, Powrie,32,RSA,Rand Athletic Club,07:08:22,Silver,M SEN
313 / 14 / 9,30929,Gerda, Steyn,26,RSA,Nedbank Running Club International,07:08:23,Silver,F SEN
314 / 300 / 87,47720,Erich, Maritz,44,RSA,Durbanville Athletic Club,07:08:31,Silver,M VET
315 / 301 / 208,24809,Phuti, Mohale,32,RSA,Pietersburg Road Runners,07:08:58,Silver,M SEN
316 / 302 / 88,57088,Matthews, Seomane,44,RSA,Eskom Athletic Club - GN,07:09:02,Silver,M VET
317 / 303 / 209,50021,Winston, Smith,35,RSA,Benoni Northerns Athletics Club,07:09:04,Silver,M SEN
318 / 304 / 210,32337,Celimpilo, Mfeka,38,RSA,Kearsney Striders,07:09:14,Silver,M SEN
319 / 305 / 89,52089,Amos, Sindane,41,RSA,hsrc,07:09:23,Silver,M VET
320 / 306 / 90,16236,Aubrey, Flepu,44,RSA,Bloemfontein Striders,07:09:27,Silver,M VET
321 / 307 / 91,39684,Motata, Senamela,43,RSA,SANDF Athletic Club - CG,07:09:33,Silver,M VET
322 / 15 / 10,40201,Lindy-Lee, Folscher,35,RSA,Boksburg Athletic Club,07:09:41,Silver,F SEN
322 / 308 / 92,26385,Jabulani, Mashinini,41,RSA,Nedbank Running Club Johannesburg,07:09:41,Silver,M VET
324 / 309 / 211,33496,Vincent, Dujardin,33,FRA,Midrand Striders,07:09:43,Silver,M SEN
325 / 310 / 212,19806,Senzen, Ngobeni,34,RSA,Kempton Road Runners,07:09:49,Silver,M SEN
326 / 311 / 93,39020,Fana, Motha,45,RSA,Nedbank Running Club Johannesburg,07:10:05,Silver,M VET
327 / 312 / 213,13974,Koena, Mohlono,37,RSA,Rainbow Athletic Club - CG,07:10:07,Silver,M SEN
328 / 313 / 214,30918,Siwakhe, Qoyi,33,RSA,Northam Platinum Mine Athletic Club,07:10:17,Silver,M SEN
329 / 314 / 215,36924,Garikai, Madawo,36,ZIM,Chatsworth Athletic Club,07:10:18,Silver,M SEN
330 / 315 / 94,26177,Thokozani, Sibiya,43,RSA,NRB Harriers Athletic Club,07:10:23,Silver,M VET
331 / 316 / 216,35986,Gift, Dlamini,37,RSA,Ixopo Athletic Club,07:10:37,Silver,M SEN
332 / 317 / 217,17057,Lindela,Norman  Mzobe,39,RSA,Marley Athletic Club,07:11:05,Silver,M SEN
333 / 318 / 218,37209,Johannes, Mantswe,34,RSA,Mangaung MM Athletic Club,07:11:12,Silver,M SEN
334 / 319 / 219,15157,Olebogeng,Andries  Mogoje,36,RSA,Nedbank Running Club Central North West,07:11:14,Silver,M SEN
335 / 320 / 95,37975,Thamie, Khuboni,42,RSA,Umzimkhulu Striders Athletic Club,07:11:26,Silver,M VET
336 / 321 / 96,48211,Mpho, Mothamaha,47,RSA,Anglo American Thermal Coal Athletic Club,07:11:31,Silver,M VET
337 / 322 / 220,32437,Philip, Avery,37,GBR,,07:11:33,Silver,M SEN
338 / 323 / 221,37539,Sthembiso, Ntombela,35,RSA,SAPS Ingwenya,07:11:39,Silver,M SEN
339 / 324 / 97,33444,Cyril, Mkhize,41,RSA,Maxed - Kwazulu Natal,07:12:00,Silver,M VET
340 / 325 / 98,23429,Henrik, Westerlin,41,DEN,HGATM,07:12:10,Silver,M VET
341 / 326 / 99,56711,Mario, Balaze,46,RSA,Rand Athletic Club,07:12:12,Silver,M VET
342 / 327 / 222,28519,Collins, Mohale,30,RSA,Wonderpark Athletic Club,07:12:15,Silver,M SEN
343 / 328 / 100,50225,Azalia, Motubane,46,RSA,Scaw Harriers,07:12:16,Silver,M VET
344 / 329 / 101,45359,Sipho, Ngwane,46,RSA,Corobrik Athletic Club,07:12:18,Silver,M VET
345 / 330 / 102,33557,Othusitse, Mothei,44,RSA,Sesheng Athletics Club,07:12:20,Silver,M VET
346 / 331 / 103,34118,Jock, Green,42,RSA,Nedbank Running Club Gauteng North,07:12:26,Silver,M VET
347 / 332 / 223,45015,Lovers, Hlatshwayo,35,RSA,Nedbank Running Club LVCC Nelspruit,07:12:26,Silver,M SEN
348 / 333 / 224,35695,Musa, Maluleke,33,RSA,Ford Athletic Club,07:12:35,Silver,M SEN
349 / 334 / 225,27153,Phakamani, Msezane,31,RSA,Erwat Athletic Club,07:12:39,Silver,M SEN
350 / 335 / 104,7498,Sanyana, Buda,41,RSA,Benoni Northerns Athletics Club,07:12:43,Silver,M VET
351 / 336 / 226,24631,Mistake, Moffat,39,RSA,Jeppe Quondam Athletic Club,07:12:54,Silver,M SEN
352 / 337 / 227,31707,Mthembeni, Ndlela,40,RSA,Speed Explosion Athletic Club,07:13:01,Silver,M SEN
353 / 338 / 228,11298,Mazwakhe, Hlongwa,29,RSA,Nedbank Running Club KZN,07:13:03,Silver,M SEN
354 / 339 / 229,16495,Sakhiseni, Ndlovu,29,RSA,Nedbank Running Club KZN,07:13:06,Silver,M SEN
355 / 340 / 230,30883,Zamani, Cele,38,RSA,Spar Chesterville Athletic Club,07:13:07,Silver,M SEN
356 / 341 / 231,33372,Mosala, Diphoko,27,RSA,Goudveld Multisport,07:13:08,Silver,M SEN
357 / 342 / 232,53343,Craig, Miller,37,RSA,Rocky Road Runners Club,07:13:14,Silver,M SEN
357 / 342 / 232,53343,Craig, Miller,37,RSA,ROCKY ROAD RUNNERS CLUB,07:13:14,Silver,M SEN
358 / 343 / 233,14908,Trevor, Boswell,36,RSA,Rocky Road Runners Club,07:13:14,Silver,M SEN
359 / 344 / 105,18786,Xolile, Mashicila,40,RSA,Overtakers Sports Club,07:13:15,Silver,M VET
360 / 345 / 234,17753,Sphiwe, Mbuli,36,RSA,Durban Athletic Club,07:13:21,Silver,M SEN
361 / 346 / 106,44320,Robert, Mtaung,43,RSA,Nedbank Running Club KZN,07:13:44,Silver,M VET
362 / 347 / 235,14330,Adam, Khebesi,26,RSA,Oasis Crescent,07:13:51,Silver,M SEN
363 / 348 / 107,37374,Phikinkani, Mkhize,43,RSA,Nedbank Running Club KZN,07:14:03,Silver,M VET
364 / 349 / 108,33860,Johan, Stemmet,42,RSA,Bonnievale Athletics,07:14:14,Silver,M VET
365 / 350 / 236,49709,Sifiso, Ngcobo,36,RSA,Ubuhle Athletic Club,07:14:15,Silver,M SEN
366 / 16 / 11,20702,Frida, Södermark,38,SWE,Nedbank Running Club International,07:14:15,Silver,F SEN
367 / 351 / 237,35196,Tebogo, Mooketsi,38,RSA,Nedbank Running Club Johannesburg,07:14:18,Silver,M SEN
368 / 352 / 238,34299,Sithembiso, Masikane,33,RSA,Protea Athletic Club,07:14:19,Silver,M SEN
369 / 353 / 109,53347,Siyabonga, Zulu,41,RSA,Elokishini Athletic Club,07:14:22,Silver,M VET
370 / 354 / 239,31762,Frans,Thabana  Phehli,25,RSA,Dwarsrivier Mine Athletic Club,07:14:22,Silver,M SEN
371 / 355 / 240,42567,Thabo, Mankwe,30,RSA,Anglo American Thermal Coal Athletic Club,07:14:25,Silver,M SEN
372 / 356 / 110,56893,Sipho, Dlamini,47,RSA,Germiston Callies Harriers,07:14:25,Silver,M VET
373 / 357 / 241,32301,Daniel, Nendouvhada,33,RSA,Wanderers Athletic Club,07:14:26,Silver,M SEN
374 / 358 / 242,53256,Sthokozo,Ntokozo  Shange,37,RSA,Queensburgh Harriers Athletic Club,07:14:28,Silver,M SEN
375 / 359 / 243,29908,Mike, Arthur,30,RSA,Faku Chiefs AC,07:14:30,Silver,M SEN
376 / 360 / 244,23023,Dave, Chaplin,30,RSA,Faku Chiefs AC,07:14:30,Silver,M SEN
377 / 361 / 245,42355,Siyabonga, Lele,33,RSA,All Stars Athletics Club,07:14:34,Silver,M SEN
378 / 362 / 111,59260,Bongani,Elliot  Manyosi,44,RSA,Team Vitality - CG,07:14:35,Silver,M VET
379 / 363 / 246,54657,Siyabonga, Hlongwane,32,RSA,Durban Athletic Club,07:14:39,Silver,M SEN
380 / 364 / 247,55059,Isaac, Zukela,33,RSA,Impala Marathon Club,07:14:42,Silver,M SEN
381 / 365 / 112,28279,Lukas, Aifete,43,RSA,Upington Harriers,07:15:04,Silver,M VET
382 / 366 / 248,36430,Loyiso, Silwana,36,RSA,Upington Harriers,07:15:04,Silver,M SEN
383 / 367 / 249,52757,Donavan, Austin,39,RSA,Krugersdorp Road Runners,07:15:09,Silver,M SEN
384 / 368 / 250,36878,Sibonelo, Cele,35,RSA,Nedbank Running Club KZN,07:15:22,Silver,M SEN
385 / 369 / 113,45114,Jericho, Khathi,41,RSA,Phuma KZN,07:15:31,Silver,M VET
386 / 370 / 114,55949,Mdu, Thusi,43,RSA,Nedbank Running Club KZN,07:15:37,Silver,M VET
387 / 371 / 115,50518,Isaac, Nzimande,46,RSA,Howick Athletic Club,07:15:47,Silver,M VET
388 / 372 / 116,37563,Jose, Marques,42,POR,Vaal Athletic CLub,07:15:54,Silver,M VET
389 / 373 / 251,37715,Joby, Taylor,34,RSA,Augrabies Road Runners,07:16:03,Silver,M SEN
390 / 374 / 117,13812,Stanley,Mbuyiselo  Makhamba,43,RSA,Nedbank Running Club KZN,07:16:06,Silver,M VET
391 / 375 / 252,14914,Tshepo,Patrick  Nkhoesa,35,RSA,Chiltern Athletic Club,07:16:06,Silver,M SEN
392 / 376 / 253,16186,Reginald, Poopedi,31,RSA,Alpha Centurion Runners And Walkers,07:16:16,Silver,M SEN
393 / 377 / 254,29742,Imran, Paya,39,MAW,RCS Gugulethu Athletic Club,07:16:18,Silver,M SEN
394 / 378 / 255,37396,Puleng,Petrus  Maeko,29,RSA,Rocky Road Runners Club,07:16:18,Silver,M SEN
395 / 379 / 118,21257,Ashley, Driver,44,RSA,Harfield Harriers,07:16:20,Silver,M VET
396 / 380 / 256,28392,Puseletso, Tsotetsi,30,RSA,Makana Athletics Club,07:16:33,Silver,M SEN
397 / 381 / 119,17763,Ntungufhadzeni,Rackson  Nemukula,48,RSA,Vhembe Athletics Club,07:16:39,Silver,M VET
398 / 382 / 257,36411,Jabulani, Dube,36,RSA,Nedbank Running Club KZN,07:16:40,Silver,M SEN
399 / 383 / 258,17385,Sicelo,Sithembiso  Ndaba,33,RSA,Ubuntu Striders Athletic Club,07:16:44,Silver,M SEN
400 / 384 / 120,36200,George, Mooi,50,RSA,Gallopers Athletic Club,07:16:45,Silver,M VET
401 / 385 / 259,23479,Oscar, Selepe,39,RSA,Gallopers Athletic Club,07:16:45,Silver,M SEN
402 / 386 / 121,6917,Sipho, Majola,41,RSA,Nedbank Running Club KZN,07:16:47,Silver,M VET
403 / 387 / 122,45346,Jerome, Zondi,42,RSA,Speed Explosion Athletic Club,07:16:47,Silver,M VET
404 / 17 / 12,31049,Mary, Khourie,32,RSA,RunaVation Athletic Club,07:16:52,Silver,F SEN
405 / 388 / 260,37584,Ryan, Copeland,39,RSA,Ampa Athletic Club,07:17:05,Silver,M SEN
406 / 389 / 261,17700,Jeffrey, Mbhele,39,RSA,Nedbank Running Club KZN,07:17:19,Silver,M SEN
407 / 390 / 262,31814,Fusi, Nhlapo,36,RSA,Remmogo Athletics Club,07:17:23,Silver,M SEN
408 / 391 / 123,27154,Sphiwe,Gift  Gumbi,44,RSA,Carlton Athletic Club,07:17:36,Silver,M VET
409 / 392 / 263,17969,Motala,David  Lenong,34,RSA,Sunninghill Striders Running Club,07:17:37,Silver,M SEN
410 / 393 / 124,37503,Makirika,Solmon  Thipane,41,LES,Sibanye Gold Beatrix Mine Athletic Club,07:17:41,Silver,M VET
410 / 393 / 264,35149,Fanzo, Ndlovu,32,RSA,Sibanye Gold Kloof Athletic Club,07:17:41,Silver,M SEN
412 / 395 / 7,38259,Velaphi, Mapefane,52,LES,Sibanye Gold Beatrix Mine Athletic Club,07:17:41,Silver,M MAS
413 / 396 / 265,35290,Benedict,Mlondi  Zuma,32,RSA,SAVE ORION ATHLETIC CLUB,07:17:44,Silver,M SEN
414 / 397 / 266,35768,Ntokozo, Mamba,37,SWZ,Zithande Athletics Club,07:18:01,Silver,M SEN
415 / 398 / 267,30586,David, Ashworth,34,RSA,Born 2 Run Athletic Club - CG,07:18:09,Silver,M SEN
416 / 399 / 268,25411,Jeffrey,Morewane  Thipana,39,RSA,Rocky Road Runners Club,07:18:11,Silver,M SEN
417 / 400 / 269,31618,Eric, Makhubela,38,RSA,U - Bank Athletic Club,07:18:13,Silver,M SEN
418 / 401 / 270,40389,Ryan, Gibson,34,RSA,Boksburg Athletic Club,07:18:15,Silver,M SEN
419 / 402 / 271,56345,Tebogo, Moipolai,39,RSA,SANDF Athletic Club - Northern Cape,07:18:18,Silver,M SEN
420 / 403 / 272,56829,Joel, Kutu,38,RSA,Correctional Services - Pretoria,07:18:24,Silver,M SEN
421 / 404 / 125,30690,Lucky, Mabizela,40,RSA,Eskom Athletic Club - MPU,07:18:38,Silver,M VET
422 / 405 / 273,17351,Bongani, Qongqo,32,RSA,Nedbank Running Club KZN,07:18:42,Silver,M SEN
423 / 406 / 274,29915,Tshepo, Dikobo,35,RSA,Nedbank Running Club Soweto,07:18:47,Silver,M SEN
424 / 407 / 275,32516,Beniamino, Pellegrini,31,RSA,Pirates Road Running,07:18:54,Silver,M SEN
425 / 408 / 276,16444,Mikhail, Grushko,39,RUS,,07:18:56,Silver,M SEN
426 / 409 / 277,48725,Rofhiwa, Mathidi,32,RSA,Fitness From Africa Athletic Club,07:19:04,Silver,M SEN
427 / 410 / 126,6190,Kleinboy, Mosing,42,RSA,Lichtenburg Marathon Club,07:19:06,Silver,M VET
428 / 411 / 127,59947,Jacobus, Boshoff,46,RSA,Outeniqua Harriers,07:19:09,Silver,M VET
429 / 412 / 278,28151,Tumelo, Mothibi,29,RSA,Diepsloot Athletic Club,07:19:18,Silver,M SEN
430 / 413 / 128,56200,December, Mashaba,47,RSA,Nelspruit Marathon Club,07:19:19,Silver,M VET
431 / 414 / 279,37306,Nsikelelo, Mkhize,32,RSA,Bedfordview Country Club Athletics Section,07:19:31,Silver,M SEN
432 / 415 / 129,59317,Patli, Ramaboea,41,RSA,Ivory Park Athletic Club,07:19:32,Silver,M VET
432 / 415 / 280,56917,Sipho, Mqati,35,RSA,Tuks Road Runners Club,07:19:32,Silver,M SEN
434 / 417 / 281,31783,Malose, Mabote,38,RSA,Rainbow Athletic Club - CG,07:19:37,Silver,M SEN
435 / 418 / 282,53333,Muntwenkosi, Buthelezi,31,RSA,Ubunye Athletic Club,07:19:50,Silver,M SEN
436 / 419 / 8,53691,Bethuel, Mlambo,53,RSA,Nedbank Running Club Johannesburg,07:19:52,Silver,M MAS
437 / 420 / 130,38322,Andries, Makhubela,43,RSA,Faranani Athletic Club,07:19:54,Silver,M VET
438 / 421 / 283,31544,Daniel, Rachere,33,LES,Aerobics 4 All,07:19:56,Silver,M SEN
439 / 422 / 284,14898,Stephan, Aucamp,26,RSA,Arcelor Mittal Athletic Club  - Vaal Triangle,07:19:57,Silver,M SEN
440 / 18 / 5,20694,Traci, Falbo,45,USA,Nedbank Running Club International,07:19:58,Silver,F VET
441 / 423 / 285,56841,Elvis, Mazibuko,39,RSA,Springs Platinum Refinery Athletic Club,07:20:02,Silver,M SEN
442 / 424 / 131,11511,Delani, Njapha,42,RSA,Vodacom Striders,07:20:04,Silver,M VET
443 / 425 / 132,36178,Miguel, Araujo,48,POR,WELLRUNNER,07:20:04,Silver,M VET
444 / 426 / 133,11766,Zamokwakhe, Mtshali,41,RSA,Vaal Athletic CLub,07:20:06,Silver,M VET
445 / 427 / 286,9303,Richard, Thomason,39,RSA,K Way VOB Running Club,07:20:08,Silver,M SEN
446 / 428 / 287,39218,Samkelo, Gcaba,35,RSA,Stella Athletic Club,07:20:10,Silver,M SEN
446 / 428 / 287,59933,Neil, Quayle,38,RSA,Western Province Cricket Club Running Section,07:20:10,Silver,M SEN
448 / 430 / 9,52860,Moses, Letlhaku,52,RSA,Cool Running Athletics Club,07:20:12,Silver,M MAS
449 / 431 / 134,56566,Bongiinkosi, Biyela,40,RSA,Tongaat Panthers Athletic Club,07:20:13,Silver,M VET
449 / 431 / 289,15954,Philani, Nkomo,31,ZIM,SOWETO ATHLETIC CLUB,07:20:13,Silver,M SEN
451 / 433 / 290,30465,Lungani, Mkhize,26,RSA,Tongaat Panthers Athletic Club,07:20:13,Silver,M SEN
452 / 434 / 291,20710,Steven, Elliott,34,RSA,Nedbank Running Club Gauteng North,07:20:16,Silver,M SEN
453 / 435 / 292,26044,Moses, Maphumulo,37,RSA,NRB Harriers Athletic Club,07:20:17,Silver,M SEN
454 / 436 / 293,48090,Xolani, Mthembu,39,RSA,Maxed - Kwazulu Natal,07:20:19,Silver,M SEN
455 / 437 / 294,50198,Richard, Hoare,35,RSA,Sunninghill Striders Running Club,07:20:28,Silver,M SEN
456 / 438 / 295,50934,Taunyana, Masweu,40,RSA,Maluti MultiSport Club,07:20:29,Silver,M SEN
457 / 19 / 13,35389,Cassandra, Scallon,34,USA,Nedbank Running Club International,07:20:29,Silver,F SEN
458 / 439 / 296,32281,James, Waliaula,38,KEN,Urban Swaras,07:20:33,Silver,M SEN
459 / 440 / 297,34702,Mathews, James,36,MAW,Hout Bay Harriers,07:20:34,Silver,M SEN
460 / 441 / 298,15959,Somara,Stephen  Mashamaite,36,RSA,South African Airways Athletic Club,07:20:37,Silver,M SEN
461 / 442 / 299,23475,Jeffrey, Maepa,35,RSA,Nedbank Running Club Johannesburg,07:20:40,Silver,M SEN
462 / 443 / 300,12290,Clinton, Parker,32,RSA,Rand Athletic Club,07:20:45,Silver,M SEN
463 / 444 / 135,7331,Duane, Dicks,44,RSA,Dolphin Coast Striders,07:20:59,Silver,M VET
464 / 445 / 301,36827,Gavin, Marriott,40,RSA,Sunninghill Striders Running Club,07:21:03,Silver,M SEN
465 / 446 / 302,14905,Gift, Mphahlele,29,RSA,Cool Running Athletics Club,07:21:10,Silver,M SEN
466 / 447 / 10,36994,Ephraim, Yende,53,RSA,Bidvest Athletic Club,07:21:11,Silver,M MAS
467 / 448 / 303,36767,Joseph, Mtolo,37,RSA,Gods Golden Acre Athletic Club,07:21:14,Silver,M SEN
468 / 449 / 304,59911,Bixi, Xolani,35,RSA,Boxer Super Store,07:21:21,Silver,M SEN
469 / 450 / 305,34439,Lawrence, Lukhele,31,RSA,Olifantsfontein Athletic Club,07:21:26,Silver,M SEN
470 / 20 / 14,21938,Sarah, Wilson,36,RSA,Westville Athletic Club,07:21:30,Silver,F SEN
471 / 451 / 306,17855,Mark, Robinson,33,RSA,Westville Athletic Club,07:21:30,Silver,M SEN
472 / 452 / 307,14204,Arcilio, Nhacutoe,32,RSA,Eskom Athletic Club - KZN,07:21:32,Silver,M SEN
473 / 453 / 136,9776,Jacques, Barnard,40,RSA,Despatch Athletic Club,07:21:32,Silver,M VET
474 / 454 / 308,54578,Thabo, Motsoeneng,39,RSA,Corobrik Athletic Club,07:21:45,Silver,M SEN
475 / 455 / 309,18633,Amos, Kubayi,36,RSA,Nelspruit Marathon Club,07:21:48,Silver,M SEN
476 / 456 / 310,43226,Patric, Suping,34,RSA,Bethlehem Marathon Club,07:21:52,Silver,M SEN
